WindGustSpeed,Location,RainTomorrow,TempDiv,Humidity,Pressure,Location Name
28.0,2,0,8.799999999999997,56.0,1007.2,Darwin
37.0,2,1,8.999999999999996,63.0,1009.9,Darwin
37.0,2,0,6.600000000000001,51.0,1005.9,Darwin
43.0,2,1,6.300000000000001,75.0,1007.6,Darwin
67.0,2,1,9.700000000000003,63.0,1006.4,Darwin
70.0,2,1,10.000000000000004,62.0,1006.9,Darwin
59.0,2,0,11.5,48.0,1008.2,Darwin
43.0,2,0,6.400000000000002,62.0,1007.7,Darwin
37.0,2,0,6.699999999999999,61.0,1007.1,Darwin
57.0,2,1,9.199999999999996,61.0,1008.1,Darwin
37.0,2,0,12.299999999999997,62.0,1009.1,Darwin
30.0,2,0,7.899999999999999,62.0,1009.0,Darwin
28.0,2,0,7.0,60.0,1009.8,Darwin
48.0,2,1,7.299999999999997,56.0,1008.6,Darwin
48.0,2,1,9.399999999999999,72.0,1007.5,Darwin
43.0,2,0,9.200000000000003,63.0,1007.9,Darwin
39.0,2,1,7.299999999999997,71.0,1006.9,Darwin
31.0,2,1,8.499999999999996,66.0,1008.1,Darwin
30.0,2,0,8.100000000000001,69.0,1009.3,Darwin
28.0,2,0,6.800000000000001,63.0,1009.6,Darwin
28.0,2,0,8.600000000000001,63.0,1008.5,Darwin
28.0,2,0,8.0,59.0,1009.6,Darwin
37.0,2,0,5.099999999999998,64.0,1009.0,Darwin
37.0,2,0,8.5,48.0,1007.4,Darwin
48.0,2,0,7.100000000000001,63.0,1007.2,Darwin
31.0,2,1,9.199999999999996,67.0,1006.6,Darwin
48.0,2,1,8.299999999999997,73.0,1006.9,Darwin
46.0,2,1,9.100000000000001,65.0,1009.4,Darwin
33.0,2,1,8.100000000000001,49.0,1009.8,Darwin
31.0,2,0,6.699999999999999,56.0,1009.3,Darwin
31.0,2,1,9.000000000000004,62.0,1008.6,Darwin
59.0,2,0,10.5,51.0,1008.6,Darwin
35.0,2,0,5.599999999999998,72.0,1009.2,Darwin
61.0,2,1,8.099999999999998,96.0,1010.5,Darwin
35.0,2,1,7.900000000000002,89.0,1009.5,Darwin
39.0,2,0,8.5,57.0,1008.7,Darwin
37.0,2,0,7.4999999999999964,50.0,1007.6,Darwin
37.0,2,1,7.099999999999998,66.0,1008.2,Darwin
30.0,2,0,7.600000000000001,55.0,1007.8,Darwin
35.0,2,0,6.900000000000002,74.0,1008.2,Darwin
52.0,2,0,8.399999999999999,55.0,1008.8,Darwin
43.0,2,0,6.0,41.0,1009.8,Darwin
44.0,2,0,9.899999999999999,40.0,1009.1,Darwin
52.0,2,0,10.600000000000001,40.0,1009.3,Darwin
41.0,2,0,9.299999999999997,37.0,1009.4,Darwin
44.0,2,0,9.100000000000001,39.0,1008.9,Darwin
44.0,2,0,10.899999999999999,33.0,1007.9,Darwin
39.0,2,0,10.3,42.0,1008.3,Darwin
33.0,2,0,10.200000000000003,36.0,1008.9,Darwin
35.0,2,0,9.3,42.0,1007.7,Darwin
35.0,2,0,10.2,35.0,1008.5,Darwin
57.0,2,0,11.899999999999999,50.0,1010.3,Darwin
31.0,2,0,8.800000000000004,51.0,1007.7,Darwin
57.0,2,0,11.900000000000002,26.0,1009.3,Darwin
46.0,2,0,10.200000000000003,66.0,1008.6,Darwin
24.0,2,0,7.299999999999997,66.0,1008.7,Darwin
46.0,2,1,7.399999999999999,68.0,1009.5,Darwin
52.0,2,0,10.8,46.0,1009.8,Darwin
30.0,2,0,8.399999999999999,43.0,1008.8,Darwin
31.0,2,0,9.400000000000002,46.0,1009.0,Darwin
41.0,2,0,8.899999999999999,41.0,1009.3,Darwin
39.0,2,0,10.2,33.0,1009.0,Darwin
43.0,2,0,10.399999999999999,33.0,1008.7,Darwin
44.0,2,1,9.600000000000001,30.0,1008.2,Darwin
44.0,2,0,10.5,49.0,1009.2,Darwin
28.0,2,0,8.100000000000001,58.0,1009.8,Darwin
28.0,2,0,9.200000000000003,58.0,1008.7,Darwin
35.0,2,0,8.2,61.0,1008.2,Darwin
37.0,2,0,9.5,48.0,1008.4,Darwin
30.0,2,0,8.5,54.0,1009.0,Darwin
33.0,2,0,8.200000000000003,57.0,1010.4,Darwin
41.0,2,0,10.800000000000004,30.0,1009.1,Darwin
41.0,2,0,11.0,26.0,1009.0,Darwin
52.0,2,0,10.600000000000001,34.0,1008.7,Darwin
56.0,2,0,11.5,26.0,1008.9,Darwin
33.0,2,0,12.099999999999998,37.0,1008.4,Darwin
41.0,2,0,8.0,47.0,1008.0,Darwin
35.0,2,0,10.600000000000001,75.0,1006.0,Darwin
44.0,2,1,8.0,61.0,1004.5,Darwin
28.0,2,1,10.399999999999999,46.0,1007.0,Darwin
41.0,2,0,8.300000000000004,62.0,1009.5,Darwin
37.0,2,0,10.0,48.0,1008.2,Darwin
35.0,2,0,8.500000000000004,72.0,1009.1,Darwin
35.0,2,0,7.399999999999999,59.0,1009.1,Darwin
41.0,2,0,10.299999999999997,54.0,1008.9,Darwin
33.0,2,0,9.399999999999999,52.0,1008.7,Darwin
35.0,2,1,8.199999999999996,58.0,1009.5,Darwin
41.0,2,0,10.100000000000001,60.0,1010.0,Darwin
57.0,2,0,7.699999999999999,62.0,1009.1,Darwin
26.0,2,1,8.599999999999998,53.0,1007.6,Darwin
41.0,2,0,8.3,65.0,1006.4,Darwin
30.0,2,0,6.599999999999998,60.0,1006.3,Darwin
31.0,2,1,3.099999999999998,84.0,1007.6,Darwin
30.0,2,1,6.799999999999997,66.0,1005.8,Darwin
37.0,2,1,6.100000000000001,78.0,1005.2,Darwin
50.0,2,1,8.299999999999997,61.0,1003.9,Darwin
39.0,2,1,6.600000000000001,68.0,1004.1,Darwin
40.6,2,1,5.400000000000002,94.0,1005.2,Darwin
40.6,2,1,1.3000000000000007,89.0,1004.4,Darwin
40.6,2,1,4.599999999999998,86.0,1006.3,Darwin
41.0,2,1,9.399999999999999,77.0,1007.9,Darwin
56.0,2,1,7.0,72.0,1005.0,Darwin
35.0,2,0,8.999999999999996,56.0,1007.3,Darwin
35.0,2,0,11.7,56.0,1007.9,Darwin
35.0,2,0,7.900000000000002,48.0,1007.8,Darwin
31.0,2,0,6.399999999999999,53.0,1009.1,Darwin
41.0,2,0,9.7,46.0,1007.4,Darwin
48.0,2,0,6.699999999999996,62.0,1005.8,Darwin
44.0,2,0,10.099999999999998,53.0,1005.7,Darwin
54.0,2,1,6.899999999999999,62.0,1006.5,Darwin
33.0,2,0,10.299999999999997,34.0,1008.9,Darwin
37.0,2,0,7.900000000000002,46.0,1008.4,Darwin
76.0,2,1,7.200000000000003,57.0,1007.4,Darwin
50.0,2,0,11.0,47.0,1007.7,Darwin
67.0,2,0,8.900000000000002,58.0,1005.4,Darwin
35.0,2,0,10.299999999999997,59.0,1007.7,Darwin
31.0,2,0,8.100000000000001,49.0,1007.8,Darwin
35.0,2,1,9.799999999999997,48.0,1008.3,Darwin
56.0,2,0,11.500000000000004,56.0,1006.5,Darwin
35.0,2,0,8.100000000000001,55.0,1006.8,Darwin
33.0,2,0,8.899999999999999,55.0,1006.3,Darwin
31.0,2,0,9.7,43.0,1007.1,Darwin
33.0,2,0,8.400000000000002,31.0,1006.8,Darwin
40.6,2,0,8.699999999999996,53.0,1006.6,Darwin
72.0,2,1,7.600000000000001,55.0,1007.3,Darwin
46.0,2,0,7.5000000000000036,63.0,1008.4,Darwin
56.0,2,1,8.699999999999996,64.0,1004.3,Darwin
67.0,2,1,6.799999999999997,78.0,1000.7,Darwin
78.0,2,1,4.400000000000002,77.0,1001.0,Darwin
33.0,2,1,6.899999999999999,85.0,1009.8,Darwin
41.0,2,1,2.8999999999999986,80.0,1009.6,Darwin
30.0,2,0,9.900000000000002,57.0,1008.5,Darwin
30.0,2,1,7.800000000000001,60.0,1007.8,Darwin
78.0,2,1,10.7,67.0,1007.8,Darwin
37.0,2,1,7.300000000000001,73.0,1007.9,Darwin
37.0,2,0,7.399999999999999,64.0,1007.9,Darwin
35.0,2,0,4.800000000000001,64.0,1007.8,Darwin
44.0,2,1,5.5,62.0,1007.9,Darwin
41.0,2,0,8.599999999999998,63.0,1006.7,Darwin
52.0,2,1,2.3999999999999986,87.0,1006.8,Darwin
50.0,2,1,5.800000000000001,72.0,1006.4,Darwin
50.0,2,1,7.800000000000004,65.0,1005.9,Darwin
46.0,2,1,6.600000000000001,76.0,1006.0,Darwin
43.0,2,1,5.9999999999999964,75.0,1006.0,Darwin
33.0,2,0,5.0,68.0,1005.7,Darwin
35.0,2,1,7.599999999999998,82.0,1005.0,Darwin
46.0,2,0,7.600000000000001,62.0,1005.1,Darwin
37.0,2,0,6.399999999999999,61.0,1005.4,Darwin
35.0,2,0,6.200000000000003,69.0,1006.8,Darwin
54.0,2,0,7.5,63.0,1005.9,Darwin
30.0,2,0,7.800000000000001,57.0,1008.0,Darwin
80.0,2,1,2.6999999999999993,92.0,999.5,Darwin
30.0,2,0,7.600000000000001,58.0,1008.0,Darwin
69.0,2,1,7.300000000000001,74.0,1008.3,Darwin
70.0,2,1,5.299999999999997,73.0,1002.7,Darwin
69.0,2,0,7.600000000000001,77.0,1005.0,Darwin
52.0,2,0,7.5,68.0,1006.8,Darwin
48.0,2,1,6.299999999999997,91.0,1007.4,Darwin
50.0,2,0,7.899999999999999,61.0,1005.9,Darwin
46.0,2,0,5.0,62.0,1007.4,Darwin
46.0,2,0,5.300000000000004,62.0,1009.0,Darwin
48.0,2,0,4.600000000000001,71.0,1008.0,Darwin
43.0,2,0,5.599999999999998,67.0,1008.6,Darwin
37.0,2,0,5.699999999999996,62.0,1010.2,Darwin
39.0,2,0,5.800000000000004,66.0,1010.1,Darwin
35.0,2,0,6.099999999999998,55.0,1010.6,Darwin
35.0,2,0,5.099999999999998,62.0,1010.2,Darwin
33.0,2,1,5.5,62.0,1010.9,Darwin
35.0,2,0,8.299999999999997,64.0,1011.2,Darwin
50.0,2,1,6.200000000000003,65.0,1011.3,Darwin
28.0,2,0,9.899999999999999,45.0,1010.5,Darwin
33.0,2,0,6.800000000000001,58.0,1010.4,Darwin
39.0,2,0,10.3,50.0,1010.0,Darwin
50.0,2,1,8.999999999999996,91.0,1008.9,Darwin
30.0,2,0,7.600000000000001,63.0,1007.6,Darwin
28.0,2,0,9.999999999999996,57.0,1007.7,Darwin
74.0,2,1,7.400000000000002,67.0,1004.5,Darwin
39.0,2,0,8.7,58.0,1009.6,Darwin
50.0,2,0,5.399999999999999,60.0,1003.4,Darwin
50.0,2,0,10.100000000000001,56.0,1006.6,Darwin
39.0,2,0,8.000000000000004,56.0,1005.9,Darwin
44.0,2,0,6.399999999999999,55.0,1004.6,Darwin
40.6,2,1,2.599999999999998,65.0,1004.5,Darwin
39.0,2,1,9.299999999999997,73.0,1004.4,Darwin
94.0,2,1,2.700000000000003,96.0,1004.3,Darwin
46.0,2,1,3.8999999999999986,85.0,1006.1,Darwin
35.0,2,1,3.8999999999999986,85.0,1006.7,Darwin
43.0,2,1,8.400000000000002,87.0,1007.3,Darwin
54.0,2,0,9.100000000000001,52.0,1007.3,Darwin
43.0,2,1,6.899999999999999,75.0,1008.0,Darwin
35.0,2,0,7.099999999999998,69.0,1009.2,Darwin
33.0,2,1,6.900000000000002,71.0,1009.4,Darwin
31.0,2,0,8.999999999999996,61.0,1008.1,Darwin
33.0,2,1,8.3,52.0,1007.8,Darwin
52.0,2,1,9.8,56.0,1008.5,Darwin
35.0,2,0,6.5,75.0,1008.5,Darwin
35.0,2,0,7.399999999999999,59.0,1006.7,Darwin
37.0,2,1,5.599999999999998,61.0,1004.3,Darwin
37.0,2,0,6.699999999999999,62.0,1004.6,Darwin
52.0,2,1,7.599999999999998,60.0,1008.6,Darwin
28.0,2,0,9.899999999999999,47.0,1008.1,Darwin
35.0,2,0,7.300000000000001,74.0,1007.9,Darwin
37.0,2,0,10.800000000000004,60.0,1006.9,Darwin
54.0,2,1,7.900000000000002,96.0,1008.7,Darwin
35.0,2,0,9.600000000000001,64.0,1007.2,Darwin
39.0,2,1,8.599999999999998,55.0,1005.4,Darwin
37.0,2,0,8.199999999999996,62.0,1004.9,Darwin
48.0,2,1,7.099999999999998,66.0,1005.4,Darwin
41.0,2,0,9.399999999999999,73.0,1008.1,Darwin
35.0,2,0,7.5,52.0,1005.1,Darwin
35.0,2,0,7.5,51.0,1006.4,Darwin
40.6,2,0,7.199999999999996,44.0,1006.9,Darwin
31.0,2,0,6.800000000000001,56.0,1005.6,Darwin
35.0,2,0,7.599999999999998,47.0,1005.9,Darwin
33.0,2,0,6.399999999999999,51.0,1006.4,Darwin
39.0,2,0,6.100000000000001,62.0,1007.6,Darwin
33.0,2,0,9.0,52.0,1006.6,Darwin
46.0,2,1,9.299999999999997,58.0,1007.3,Darwin
35.0,2,0,7.300000000000004,59.0,1008.3,Darwin
50.0,2,0,7.199999999999996,59.0,1007.6,Darwin
39.0,2,0,8.299999999999997,57.0,1005.9,Darwin
39.0,2,0,9.0,62.0,1007.4,Darwin
67.0,2,1,9.0,54.0,1006.8,Darwin
56.0,2,0,9.599999999999998,60.0,1008.0,Darwin
28.0,2,0,6.700000000000003,66.0,1004.8,Darwin
33.0,2,1,8.5,84.0,1004.4,Darwin
35.0,2,1,7.199999999999996,78.0,1004.9,Darwin
35.0,2,1,7.899999999999999,64.0,1003.7,Darwin
48.0,2,0,4.400000000000002,63.0,1004.9,Darwin
46.0,2,0,4.900000000000002,62.0,1004.6,Darwin
50.0,2,1,6.600000000000001,63.0,1003.4,Darwin
78.0,2,1,6.699999999999999,78.0,1002.4,Darwin
57.0,2,1,9.2,71.0,1003.7,Darwin
59.0,2,1,7.600000000000001,71.0,1004.8,Darwin
52.0,2,1,8.899999999999999,71.0,1005.0,Darwin
41.0,2,1,7.0,67.0,1004.1,Darwin
43.0,2,1,6.399999999999999,72.0,1004.6,Darwin
41.0,2,0,8.7,62.0,1005.9,Darwin
44.0,2,0,5.5000000000000036,57.0,1007.9,Darwin
50.0,2,1,5.599999999999998,65.0,1008.1,Darwin
54.0,2,0,9.000000000000004,64.0,1008.0,Darwin
37.0,2,0,7.899999999999999,67.0,1008.6,Darwin
35.0,2,0,5.5,59.0,1007.7,Darwin
39.0,2,0,7.699999999999996,63.0,1008.8,Darwin
37.0,2,0,5.600000000000001,62.0,1009.0,Darwin
31.0,2,0,5.600000000000001,61.0,1008.4,Darwin
39.0,2,0,5.700000000000003,60.0,1007.7,Darwin
52.0,2,1,3.200000000000003,77.0,1006.7,Darwin
50.0,2,0,9.099999999999998,62.0,1005.6,Darwin
43.0,2,0,3.8999999999999986,68.0,1006.0,Darwin
50.0,2,1,11.5,44.0,1006.3,Darwin
43.0,2,0,7.700000000000003,60.0,1007.1,Darwin
41.0,2,1,7.100000000000001,76.0,1007.4,Darwin
43.0,2,0,7.899999999999999,65.0,1003.1,Darwin
35.0,2,1,7.300000000000001,74.0,1003.0,Darwin
50.0,2,1,7.300000000000001,78.0,1004.2,Darwin
56.0,2,1,6.199999999999999,70.0,1001.4,Darwin
76.0,2,1,3.700000000000003,87.0,999.4,Darwin
70.0,2,1,4.899999999999999,90.0,1001.9,Darwin
52.0,2,1,6.299999999999997,76.0,1003.5,Darwin
39.0,2,1,5.399999999999999,79.0,1003.8,Darwin
41.0,2,1,7.399999999999999,66.0,1003.7,Darwin
50.0,2,1,6.399999999999999,63.0,1003.8,Darwin
35.0,2,1,7.800000000000001,75.0,1004.0,Darwin
30.0,2,1,4.899999999999999,78.0,1003.3,Darwin
37.0,2,1,4.699999999999999,90.0,1003.8,Darwin
39.0,2,1,5.199999999999999,77.0,1005.5,Darwin
41.0,2,1,8.0,65.0,1007.2,Darwin
56.0,2,1,6.599999999999998,80.0,1005.5,Darwin
67.0,2,1,8.899999999999999,67.0,1004.5,Darwin
56.0,2,1,8.100000000000001,80.0,1004.9,Darwin
56.0,2,0,9.099999999999998,67.0,1006.2,Darwin
35.0,2,0,9.399999999999999,62.0,1007.9,Darwin
44.0,2,1,6.800000000000004,65.0,1007.4,Darwin
50.0,2,1,6.100000000000001,69.0,1007.8,Darwin
52.0,2,1,10.8,54.0,1004.9,Darwin
48.0,2,1,10.699999999999996,47.0,1005.5,Darwin
41.0,2,1,10.400000000000002,38.0,1007.2,Darwin
31.0,2,0,8.900000000000002,58.0,1010.3,Darwin
31.0,2,0,8.8,50.0,1010.2,Darwin
33.0,2,0,9.099999999999998,50.0,1011.0,Darwin
39.0,2,0,9.899999999999999,52.0,1009.2,Darwin
37.0,2,0,9.800000000000004,58.0,1010.0,Darwin
41.0,2,0,11.3,48.0,1009.1,Darwin
39.0,2,0,11.2,39.0,1009.3,Darwin
35.0,2,0,10.000000000000004,55.0,1010.3,Darwin
35.0,2,0,8.3,54.0,1009.3,Darwin
46.0,2,1,8.5,60.0,1009.5,Darwin
35.0,2,0,10.5,56.0,1009.0,Darwin
37.0,2,1,6.699999999999999,56.0,1010.2,Darwin
24.0,2,0,8.799999999999997,50.0,1010.4,Darwin
39.0,2,0,10.200000000000003,35.0,1010.6,Darwin
37.0,2,0,11.3,25.0,1012.1,Darwin
39.0,2,0,8.5,57.0,1012.6,Darwin
35.0,2,0,7.600000000000001,60.0,1010.6,Darwin
43.0,2,0,9.600000000000001,47.0,1008.3,Darwin
37.0,2,0,11.300000000000004,57.0,1009.5,Darwin
41.0,2,0,8.400000000000002,51.0,1010.3,Darwin
41.0,2,0,10.299999999999997,48.0,1011.0,Darwin
33.0,2,0,9.7,46.0,1009.0,Darwin
37.0,2,0,10.899999999999999,52.0,1009.8,Darwin
39.0,2,0,10.899999999999999,45.0,1010.0,Darwin
37.0,2,0,8.299999999999997,53.0,1010.1,Darwin
35.0,2,0,12.200000000000003,31.0,1011.2,Darwin
35.0,2,0,14.600000000000001,45.0,1011.0,Darwin
39.0,2,0,14.600000000000001,29.0,1010.3,Darwin
33.0,2,0,13.2,41.0,1010.8,Darwin
35.0,2,0,13.8,41.0,1010.6,Darwin
35.0,2,0,13.600000000000001,46.0,1010.4,Darwin
33.0,2,0,11.400000000000002,34.0,1010.9,Darwin
35.0,2,0,12.200000000000003,53.0,1011.1,Darwin
43.0,2,0,11.400000000000002,64.0,1012.0,Darwin
33.0,2,0,12.5,40.0,1010.8,Darwin
43.0,2,0,11.299999999999997,42.0,1011.1,Darwin
33.0,2,0,10.399999999999999,53.0,1011.2,Darwin
43.0,2,0,11.899999999999999,44.0,1010.8,Darwin
41.0,2,0,12.700000000000003,27.0,1011.5,Darwin
56.0,2,0,14.5,25.0,1012.1,Darwin
52.0,2,0,13.799999999999997,21.0,1012.5,Darwin
48.0,2,0,11.900000000000002,38.0,1011.9,Darwin
43.0,2,0,12.399999999999999,34.0,1010.5,Darwin
44.0,2,0,13.100000000000001,33.0,1010.3,Darwin
35.0,2,0,10.3,40.0,1010.4,Darwin
37.0,2,0,10.299999999999997,43.0,1010.0,Darwin
33.0,2,0,9.899999999999999,53.0,1009.8,Darwin
37.0,2,0,5.099999999999998,65.0,1005.9,Darwin
35.0,2,0,8.700000000000003,50.0,1009.8,Darwin
44.0,2,0,6.099999999999998,54.0,1008.2,Darwin
48.0,2,0,13.3,6.0,1009.8,Darwin
35.0,2,0,12.8,41.0,1010.7,Darwin
46.0,2,0,10.599999999999998,39.0,1010.6,Darwin
48.0,2,0,9.199999999999996,39.0,1011.0,Darwin
46.0,2,0,9.600000000000001,44.0,1010.6,Darwin
39.0,2,0,11.0,42.0,1008.9,Darwin
35.0,2,0,11.399999999999999,46.0,1008.4,Darwin
37.0,2,0,11.899999999999999,42.0,1008.9,Darwin
37.0,2,0,9.5,45.0,1007.3,Darwin
46.0,2,0,6.299999999999997,53.0,1007.7,Darwin
35.0,2,0,10.5,28.0,1008.5,Darwin
35.0,2,0,10.7,24.0,1008.2,Darwin
33.0,2,0,8.100000000000001,52.0,1008.8,Darwin
50.0,2,0,10.500000000000004,45.0,1007.8,Darwin
48.0,2,0,10.100000000000001,40.0,1009.1,Darwin
37.0,2,1,9.2,50.0,1010.1,Darwin
33.0,2,1,9.2,79.0,1009.6,Darwin
28.0,2,0,5.5,58.0,1009.5,Darwin
33.0,2,0,8.599999999999998,47.0,1007.2,Darwin
37.0,2,0,9.600000000000001,53.0,1006.8,Darwin
41.0,2,0,9.000000000000004,43.0,1007.5,Darwin
46.0,2,0,12.899999999999999,37.0,1009.0,Darwin
41.0,2,0,7.700000000000003,51.0,1008.4,Darwin
37.0,2,0,11.399999999999999,50.0,1009.3,Darwin
41.0,2,0,8.899999999999999,48.0,1008.6,Darwin
41.0,2,0,6.900000000000002,58.0,1007.7,Darwin
48.0,2,0,9.700000000000003,45.0,1008.2,Darwin
37.0,2,0,10.800000000000004,43.0,1007.6,Darwin
33.0,2,1,9.500000000000004,55.0,1006.7,Darwin
41.0,2,0,10.299999999999997,45.0,1007.0,Darwin
35.0,2,0,10.299999999999997,49.0,1007.2,Darwin
33.0,2,0,9.399999999999999,44.0,1006.2,Darwin
46.0,2,0,11.5,41.0,1007.7,Darwin
33.0,2,1,8.5,53.0,1008.0,Darwin
43.0,2,0,7.700000000000003,63.0,1009.0,Darwin
39.0,2,0,7.5,62.0,1008.9,Darwin
41.0,2,1,8.200000000000003,56.0,1009.6,Darwin
33.0,2,0,10.2,58.0,1010.0,Darwin
37.0,2,0,11.199999999999996,45.0,1008.6,Darwin
44.0,2,0,11.399999999999999,46.0,1008.3,Darwin
33.0,2,0,12.7,40.0,1008.7,Darwin
41.0,2,0,12.400000000000002,44.0,1009.6,Darwin
37.0,2,0,12.399999999999999,41.0,1011.1,Darwin
41.0,2,0,9.299999999999997,57.0,1011.7,Darwin
35.0,2,0,8.200000000000003,47.0,1010.4,Darwin
41.0,2,0,6.699999999999999,48.0,1009.4,Darwin
37.0,2,0,9.0,36.0,1009.6,Darwin
33.0,2,0,7.0,63.0,1006.6,Darwin
33.0,2,1,7.700000000000003,63.0,1006.9,Darwin
41.0,2,1,8.399999999999999,65.0,1006.4,Darwin
52.0,2,0,10.400000000000002,40.0,1009.8,Darwin
41.0,2,0,10.0,48.0,1009.9,Darwin
43.0,2,0,11.500000000000004,33.0,1010.5,Darwin
50.0,2,0,11.8,34.0,1010.4,Darwin
43.0,2,0,11.100000000000001,34.0,1009.9,Darwin
43.0,2,0,10.599999999999998,38.0,1010.4,Darwin
41.0,2,0,9.8,43.0,1010.4,Darwin
48.0,2,0,8.5,35.0,1010.1,Darwin
44.0,2,0,10.0,27.0,1011.9,Darwin
44.0,2,0,11.2,36.0,1011.7,Darwin
48.0,2,0,10.900000000000002,42.0,1010.3,Darwin
35.0,2,0,6.599999999999998,63.0,1009.5,Darwin
48.0,2,0,8.3,54.0,1010.0,Darwin
56.0,2,0,10.7,46.0,1010.9,Darwin
41.0,2,0,9.2,45.0,1010.8,Darwin
43.0,2,0,9.799999999999997,40.0,1011.3,Darwin
37.0,2,0,11.300000000000004,39.0,1011.7,Darwin
39.0,2,0,11.700000000000003,30.0,1011.8,Darwin
39.0,2,0,12.0,36.0,1010.5,Darwin
37.0,2,0,8.899999999999999,51.0,1010.4,Darwin
54.0,2,0,13.7,32.0,1009.8,Darwin
41.0,2,0,11.799999999999997,41.0,1011.4,Darwin
54.0,2,0,10.2,38.0,1010.5,Darwin
56.0,2,0,9.8,25.0,1012.3,Darwin
48.0,2,0,8.5,26.0,1012.3,Darwin
39.0,2,0,7.399999999999999,56.0,1010.7,Darwin
39.0,2,0,8.100000000000001,46.0,1011.0,Darwin
31.0,2,0,9.8,46.0,1010.7,Darwin
35.0,2,0,10.5,26.0,1011.6,Darwin
39.0,2,0,10.3,25.0,1013.2,Darwin
37.0,2,0,10.899999999999999,22.0,1012.8,Darwin
41.0,2,0,12.899999999999999,22.0,1010.7,Darwin
41.0,2,0,10.600000000000001,29.0,1010.8,Darwin
37.0,2,0,11.400000000000002,42.0,1011.8,Darwin
35.0,2,0,11.2,40.0,1010.9,Darwin
39.0,2,0,10.8,42.0,1010.7,Darwin
48.0,2,0,10.3,39.0,1011.4,Darwin
43.0,2,0,10.599999999999998,37.0,1012.1,Darwin
39.0,2,0,12.399999999999999,39.0,1011.5,Darwin
39.0,2,0,10.900000000000002,33.0,1013.2,Darwin
39.0,2,0,12.0,39.0,1013.0,Darwin
44.0,2,0,10.100000000000001,36.0,1011.2,Darwin
39.0,2,0,10.8,39.0,1012.0,Darwin
39.0,2,0,13.5,39.0,1011.6,Darwin
35.0,2,0,11.2,28.0,1011.7,Darwin
46.0,2,0,11.3,35.0,1011.7,Darwin
44.0,2,0,11.7,40.0,1012.9,Darwin
28.0,2,0,7.900000000000002,71.0,1010.4,Darwin
52.0,2,0,8.899999999999999,35.0,1011.1,Darwin
39.0,2,0,11.500000000000004,36.0,1011.2,Darwin
30.0,2,0,13.2,37.0,1010.7,Darwin
33.0,2,0,12.400000000000002,45.0,1010.8,Darwin
31.0,2,0,12.2,61.0,1011.2,Darwin
39.0,2,0,13.099999999999998,49.0,1010.2,Darwin
41.0,2,0,11.100000000000001,29.0,1008.8,Darwin
30.0,2,0,10.7,54.0,1009.7,Darwin
33.0,2,0,9.799999999999997,63.0,1009.8,Darwin
35.0,2,0,8.5,56.0,1008.9,Darwin
50.0,2,0,10.7,45.0,1008.9,Darwin
41.0,2,0,10.199999999999996,49.0,1008.8,Darwin
48.0,2,0,8.999999999999996,39.0,1009.3,Darwin
37.0,2,0,11.0,42.0,1010.5,Darwin
41.0,2,0,9.3,53.0,1009.9,Darwin
35.0,2,0,10.0,61.0,1009.4,Darwin
41.0,2,0,8.399999999999999,64.0,1010.7,Darwin
35.0,2,0,10.2,43.0,1011.0,Darwin
41.0,2,0,11.300000000000004,30.0,1011.6,Darwin
48.0,2,0,13.099999999999998,27.0,1010.2,Darwin
35.0,2,0,13.900000000000002,45.0,1009.6,Darwin
50.0,2,0,10.999999999999996,43.0,1009.9,Darwin
37.0,2,0,9.600000000000001,45.0,1009.1,Darwin
39.0,2,0,11.899999999999999,17.0,1012.4,Darwin
50.0,2,0,10.700000000000003,33.0,1010.9,Darwin
39.0,2,0,12.899999999999999,26.0,1011.6,Darwin
33.0,2,0,14.5,36.0,1009.8,Darwin
39.0,2,0,12.8,30.0,1010.4,Darwin
48.0,2,0,10.700000000000003,34.0,1011.1,Darwin
46.0,2,0,11.900000000000002,29.0,1010.3,Darwin
35.0,2,0,12.8,26.0,1010.4,Darwin
44.0,2,0,10.500000000000004,35.0,1009.7,Darwin
50.0,2,0,8.7,38.0,1009.5,Darwin
61.0,2,0,8.400000000000002,37.0,1009.2,Darwin
50.0,2,0,8.100000000000001,38.0,1010.5,Darwin
52.0,2,0,9.000000000000004,40.0,1010.8,Darwin
44.0,2,0,10.999999999999996,34.0,1010.3,Darwin
37.0,2,0,11.799999999999997,49.0,1009.6,Darwin
31.0,2,0,10.8,52.0,1011.2,Darwin
35.0,2,0,9.599999999999998,59.0,1010.9,Darwin
57.0,2,0,9.699999999999996,37.0,1011.2,Darwin
57.0,2,0,7.599999999999998,26.0,1011.8,Darwin
50.0,2,0,8.3,26.0,1011.0,Darwin
41.0,2,0,9.100000000000001,21.0,1010.5,Darwin
43.0,2,0,14.099999999999998,22.0,1010.8,Darwin
50.0,2,0,13.7,19.0,1011.2,Darwin
41.0,2,0,13.400000000000002,15.0,1011.0,Darwin
35.0,2,0,14.600000000000001,42.0,1009.6,Darwin
48.0,2,0,15.399999999999999,15.0,1011.2,Darwin
41.0,2,0,15.5,25.0,1012.4,Darwin
35.0,2,1,7.5,87.0,1010.8,Darwin
30.0,2,1,7.900000000000002,72.0,1008.6,Darwin
33.0,2,0,7.399999999999999,61.0,1007.6,Darwin
31.0,2,1,8.100000000000001,72.0,1008.9,Darwin
41.0,2,0,7.800000000000001,38.0,1008.4,Darwin
